VENTA;PROYECTO;MONEDA;ESTADO ACTUAL;ESTADO CALCULADO;SALDO COMERCIAL;SALDO CONTABLE;OBS. DIF. SALDOS;DIF. SALDOS
2688;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2883.68;2883.65;OK;0.03
2689;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2091.36;2092.37;ERROR;-1.01
2690;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3826.84;3826.83;OK;0.01
2691;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.05;OK;-0.05
2692;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2697;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2884.4;2884.38;OK;0.02
2698;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2699;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2808.35;2808.34;OK;0.01
2700;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;916.2;ERROR;-916.2
2701;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2709;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2758.25;2758.24;OK;0.01
2710;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2728.09;2728.07;OK;0.02
2711;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4605.78;4605.79;OK;-0.01
2712;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3227.53;3223.02;ERROR;4.51
2713;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3971.42;4180.77;ERROR;-209.35
2714;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4299.16;4298.45;OK;0.71
2715;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3988.79;3988.76;OK;0.03
2716;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4188.03;4188.03;OK;0
2717;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6779.04;6766.57;ERROR;12.47
2718;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;7151.08;7876.86;ERROR;-725.78
2719;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;7294.71;8019.07;ERROR;-724.36
2720;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;4105.81;4106.56;OK;-0.75
2721;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4105.81;4106.56;OK;-0.75
2722;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2964.29;2964.26;OK;0.03
2723;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2964.29;2964.27;OK;0.02
2724;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4767.99;4767.98;OK;0.01
2725;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4105.81;4105.94;OK;-0.13
2726;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2727;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;855.76;ERROR;-855.76
2728;CIUDAD DE DIOS LUJAN;USD;Pagado;Pagado;0;0;OK;0
2729;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2730;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3203.65;3203.63;OK;0.02
2731;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3057.97;3057.96;OK;0.01
2732;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3590.11;3590.12;OK;-0.01
2733;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3902.9;3848.8;ERROR;54.1
2740;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4061.24;4061.98;OK;-0.74
2741;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;8358.24;9752.96;ERROR;-1394.72
2742;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;7242.25;7217.07;ERROR;25.18
2743;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;7829.01;8825.91;ERROR;-996.9
2744;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2745;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3544.52;3544.54;OK;-0.02
2746;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3803.07;3803.05;OK;0.02
2747;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2748;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;-0.68;OK;0.68
2749;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3306.99;3306.99;OK;0
2750;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3634.72;3634.71;OK;0.01
2751;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.44;OK;-0.24
2752;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2753;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1456.68;1417.87;ERROR;38.81
2754;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2077.01;2078.36;ERROR;-1.35
2755;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;5881.02;5881.9;OK;-0.88
2756;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3214.77;3182.89;ERROR;31.88
2757;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3633.73;3633.74;OK;-0.01
2758;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3633.73;3633.74;OK;-0.01
2759;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2760;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2885.05;2885.04;OK;0.01
2761;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3271.71;3271.73;OK;-0.02
2762;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4567.28;4493.81;ERROR;73.47
2763;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2764;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2826.45;2826.47;OK;-0.02
2765;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2766;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3676.22;OK;0.98
2767;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.22;OK;-0.02
2768;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;8728.78;8728.75;OK;0.03
2769;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4462.22;4462.2;OK;0.02
2770;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;-0.01;OK;0.01
2771;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3356;3356.53;OK;-0.53
2772;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3712.4;3712.42;OK;-0.02
2773;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3636.22;3636.22;OK;0
2774;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2775;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;917.79;ERROR;-917.79
2776;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1673.09;3577.48;ERROR;-1904.39
2777;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2779;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2808.53;2808.53;OK;0
2780;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3825.5;3825.54;OK;-0.04
2781;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;7356.54;7351.26;ERROR;5.28
2782;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3725.23;3725.24;OK;-0.01
2783;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5262.17;5262.17;OK;0
2784;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5166.71;5166.71;OK;0
2785;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4429.65;4429.62;OK;0.03
2786;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4309.63;4309.66;OK;-0.03
2787;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4246.51;4217.38;ERROR;29.13
2788;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3717.82;3717.6;OK;0.22
2789;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2790;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3826.76;3826.77;OK;-0.01
2791;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2792;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3518.34;3518.36;OK;-0.02
2793;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4039.58;4039.57;OK;0.01
2794;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4039.58;4039.57;OK;0.01
2795;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4039.58;4039.57;OK;0.01
2796;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4039.58;4039.57;OK;0.01
2797;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4039.58;4039.57;OK;0.01
2798;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4250.99;4249.05;ERROR;1.94
2799;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2305.71;2305.71;OK;0
2800;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2294.74;2294.74;OK;0
2801;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2964.98;2964.95;OK;0.03
2802;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2964.98;2964.95;OK;0.03
2803;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3311.45;3311.48;OK;-0.03
2804;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5685.17;5685.18;OK;-0.01
2805;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3086.79;3086.78;OK;0.01
2806;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3633.73;3633.97;OK;-0.24
2807;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3633.8;3633.81;OK;-0.01
2808;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2959.76;2959.75;OK;0.01
2809;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2959.76;2959.75;OK;0.01
2810;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4256.59;4256.61;OK;-0.02
2811;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4256.18;4256.17;OK;0.01
2812;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3122.34;2734.75;ERROR;387.59
2813;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0.16;OK;-0.16
2814;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
2815;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0.01;OK;-0.01
2816;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0;OK;0
2817;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3633.73;3633.74;OK;-0.01
2818;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3633.73;3633.97;OK;-0.24
2819;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4501.2;4501.21;OK;-0.01
2820;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2826;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0.01;0.01;OK;0
2827;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3579.1;3579.09;OK;0.01
2828;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3068.21;3068.78;OK;-0.57
2829;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3899.17;3899.15;OK;0.02
2830;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2968.38;2968.37;OK;0.01
2831;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2968.38;3159.14;ERROR;-190.76
2832;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2833;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4005.8;4005.82;OK;-0.02
2834;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2835;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2798.66;2760.61;ERROR;38.05
2836;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2837;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2838;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2839;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.01;OK;-0.01
2840;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0.02;OK;-0.02
2841;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3720.44;3720.67;OK;-0.23
2842;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2843;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2844;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3614.2;3614.22;OK;-0.02
2845;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3614.2;3614.22;OK;-0.02
2846;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3633.73;3633.74;OK;-0.01
2847;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3633.73;3633.74;OK;-0.01
2848;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3678.53;3679.21;OK;-0.68
2849;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3763.45;3763.46;OK;-0.01
2854;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4513.19;5346.14;ERROR;-832.95
2855;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;6235.56;6222.79;ERROR;12.77
2856;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3114.88;3114.9;OK;-0.02
2857;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2858;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2975.64;2975.64;OK;0
2859;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4319.11;4319.11;OK;0
2860;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2880.42;2880.4;OK;0.02
2861;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2931.14;2802.66;ERROR;128.48
2866;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;0.01;OK;-0.01
2867;CIUDAD DE DIOS LUJAN;USD;Pendiente;Retenido;0;0;OK;0
2868;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2691.83;2691.76;OK;0.07
2869;CIUDAD DE DIOS LUJAN;USD;Cambiado;Pendiente;1719.03;2706.54;ERROR;-987.51
2870;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1767.53;1767.52;OK;0.01
2871;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;1767.76;1767.75;OK;0.01
2872;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3490.07;3490.1;OK;-0.03
2873;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2897.37;2897.37;OK;0
2874;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3184.25;3184.25;OK;0
2875;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4958.5;4959.27;OK;-0.77
2876;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3350.46;3350.46;OK;0
2877;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2878;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3350.46;3350.46;OK;0
2879;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;2978.2;2978.2;OK;0
2880;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2881;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3666.57;3666.61;OK;-0.04
2882;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3666.57;3667.21;OK;-0.64
2883;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3314.29;3315.13;OK;-0.84
2887;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2880.8;3496.05;ERROR;-615.25
2888;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4948.75;4949.59;OK;-0.84
2889;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4948.75;4949.6;OK;-0.85
2890;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4948.75;4949.6;OK;-0.85
2891;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4948.75;4949.6;OK;-0.85
2892;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;2978.2;2978.2;OK;0
2893;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2894;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.2;OK;0
2895;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.43;OK;-0.23
2896;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2005.18;3429.75;ERROR;-1424.57
2897;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2889.29;2889.28;OK;0.01
2898;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2977.07;2977.09;OK;-0.02
2899;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3553.37;3553.34;OK;0.03
2900;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3368.02;3366.91;ERROR;1.11
2901;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3368.02;3368.05;OK;-0.03
2902;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3279.44;3278.97;OK;0.47
2903;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3925;3922.57;ERROR;2.43
2904;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3727.01;3727.06;OK;-0.05
2905;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4549.19;4549.18;OK;0.01
2906;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3400.9;3400.9;OK;0
2907;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.22;OK;-0.02
2908;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.21;OK;-0.01
2909;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2873.29;2873.27;OK;0.02
2910;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2834.84;2834.83;OK;0.01
2911;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3127.41;3127.42;OK;-0.01
2912;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2595.18;2595.2;OK;-0.02
2913;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2914;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3117.42;3117.39;OK;0.03
2915;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3825.86;3825.87;OK;-0.01
2916;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3825.86;3825.87;OK;-0.01
2917;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5047.45;5047.45;OK;0
2918;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;1.46;ERROR;-1.46
2919;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;1.46;ERROR;-1.46
2920;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.22;OK;-0.02
2921;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2909.03;2909.02;OK;0.01
2922;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3763.45;3763.45;OK;0
2923;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2759.64;2759.66;OK;-0.02
2924;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2925;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2926;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2927;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.86;3678.1;OK;-0.24
2928;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.86;3677.88;OK;-0.02
2929;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;487.8;ERROR;-487.8
2930;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2976.87;2976.88;OK;-0.01
2931;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2978.2;2978.2;OK;0
2932;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2978.2;2978.2;OK;0
2933;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3055.15;3055.15;OK;0
2934;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2935;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2851.25;2851.24;OK;0.01
2936;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2851.24;2851.23;OK;0.01
2937;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2851.25;2851.24;OK;0.01
2938;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2851.25;2851.25;OK;0
2939;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;1.84;ERROR;-1.84
2940;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;2.25;ERROR;-2.25
2941;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0.18;OK;-0.18
2942;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;3677.2;3677.22;OK;-0.02
2943;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4591.49;4591.55;OK;-0.06
2952;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3706.89;3706.9;OK;-0.01
2953;CIUDAD DE DIOS LUJAN;USD;Retenido;Retenido;0;-31.28;ERROR;31.28
2954;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.21;OK;-0.01
2955;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3720.44;3720.44;OK;0
2956;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3720.44;3720.44;OK;0
2957;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5803.12;5803.12;OK;0
2958;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5803.12;5803.12;OK;0
2959;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;5803.12;5803.12;OK;0
2960;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3634.38;3634.4;OK;-0.02
2961;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3590.67;3590.69;OK;-0.02
2962;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;0;OK;0
2963;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.22;OK;-0.02
2964;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4591.31;4591.33;OK;-0.02
2965;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;5656.36;5656.35;OK;0.01
2966;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4624.02;4624.83;OK;-0.81
2967;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3734.8;3734.79;OK;0.01
2968;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4260.49;4295.97;ERROR;-35.48
2972;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;5535.9;5503.37;ERROR;32.53
2973;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4546.88;4514.61;ERROR;32.27
2974;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;2749.57;2749.57;OK;0
2975;CIUDAD DE DIOS LUJAN;USD;Cambiado;Pendiente;2908.21;2908.21;OK;0
2976;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3127.41;3127.92;OK;-0.51
2977;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;0;-0.01;OK;0.01
2978;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;3803.16;3803.15;OK;0.01
2979;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;4591.27;4592.11;OK;-0.84
2980;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4142.34;4142.34;OK;0
2981;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;4151.56;4151.58;OK;-0.02
2982;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2935.38;2935.92;OK;-0.54
2983;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3550.31;3550.29;OK;0.02
2984;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4025.13;4025.15;OK;-0.02
2985;CIUDAD DE DIOS LUJAN;USD;Retenido;Pendiente;4581.25;4581.27;OK;-0.02
2986;CIUDAD DE DIOS LUJAN;USD;Fusionado;Pendiente;3720.44;3720.45;OK;-0.01
2987;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.44;OK;-0.24
2988;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3677.2;3677.44;OK;-0.24
2989;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3271.7;3271.69;OK;0.01
2992;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3490.57;3491.16;OK;-0.59
2993;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3806.23;3806.47;OK;-0.24
2994;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3172.39;4058.2;ERROR;-885.81
2995;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3271.7;3271.69;OK;0.01
2996;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2834.17;2834.2;OK;-0.03
2997;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2927.99;2759.49;ERROR;168.5
2998;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3130.95;3130.95;OK;0
2999;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;3207.36;3207.36;OK;0
3000;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2908.21;2908.24;OK;-0.03
3001;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;3271.7;3271.69;OK;0.01
3002;CIUDAD DE DIOS LUJAN;USD;Pendiente;Pendiente;2961.6;2961.75;OK;-0.15
3005;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;198.52;199.03;OK;-0.51
3006;CIUDAD DE DIOS LUJAN;USD;Pagado;Pendiente;2908.21;2908.73;OK;-0.52
